id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,last_train_acc,last_train_loss,last_val_acc,last_val_loss
149,256,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[22, 22, 25, 252, 383, 411, 443, 465, 467]",mutated,9,<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.0014371791068142003,0.01,,256,True,xavier_normal,none,"{'gamma': 0.9, 'step_size': 30}",734500,"[0.7054020655528143, 0.6936347776188635, 0.6925943608770226, 0.6922997501330194, 0.6919590344730254]","[0.5264484356894554, 0.5367323290845887, 0.5378548667439166, 0.53912224797219, 0.539906837695971]","[0.6867758148981963, 0.6874318310845418, 0.687581249758453, 0.6870928536323139, 0.6868121837970708]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.0,0.0,0.0,0.539906837695971,0.6919590344730254,0.5563833978355078,0.6868121837970708
146,32,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[7, 85, 212, 246, 247, 258, 355, 401, 419, 385, 375, 372, 369, 353, 350, 317, 312, 301, 294, 281, 255, 253, 243, 239, 213, 203, 202, 191, 175, 172, 172, 169, 165, 163, 136, 130, 124, 116, 93, 79, 64, 54, 49, 47, 26, 23, 22, 4]",mutated,11,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.06641558369810141,1e-06,,32,True,kaiming_uniform,cosine,"{'gamma': 0.95, 'T_max': 100}",1469000,"[nan, nan, nan, nan, nan]","[0.5546349942062573, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373, 0.5547531314816746]","[nan, nan, nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.0,0.0,0.0,0.5547531314816746,,0.5563833978355078,
145,512,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[497, 485, 478, 422, 417, 411, 324, 312, 186, 70, 49, 70, 186, 312, 27, 27, 82, 85, 125, 146, 255, 264, 276, 309, 345, 405, 426, 459, 467, 477, 32]",mutated,20,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.07453802798585066,0.01,,512,True,xavier_normal,cosine,"{'step_size': 20, 'gamma': 0.1, 'T_max': 50}",1680875,"[1.9654119853210892, 1.1660382542659897, 1.0388064354623594, 1.0997563709941967, 1.122776020040236]","[0.5021726535341831, 0.5081691772885284, 0.5074594438006953, 0.5081981460023175, 0.5064831230229082]","[1.1931717302157692, 1.1545694957356645, 0.7171186442952678, 0.7448581476006673, 1.8965069926469362]","[0.4943570253296563, 0.5064540798590994, 0.5435099997682556, 0.49957127297165765, 0.5042525086324766]",[],[],0.5244473677401726,0.2365596062335684,0.0,False,0.0020194859107696013,0.0003042600011856765,-0.006720585849690597,0.5064831230229082,1.122776020040236,0.5042525086324766,1.8965069926469362
142,64,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[18, 21, 22, 28, 33, 37, 74, 82, 89, 108, 122, 123, 124, 129, 129, 133, 154, 171, 181, 425, 458, 464, 256]",mutated,22,<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.034292282432137264,0.0,,64,False,xavier_normal,none,{'gamma': 0.99},367250,"[0.7850455579586405, 0.7674950168969872, 0.7773014407030815, 0.7679125145854707, 0.7686785315736843]","[0.5081691772885284, 0.5135863267670916, 0.5109139629200463, 0.5118119930475087, 0.5119089002444931]","[0.6869543727429225, 0.7162151236925967, 0.7548200075729861, 0.783617372022565, 0.6968810663629701]","[0.5563833978355078, 0.5563833978355078, 0.4436166021644921, 0.4436166021644921, 0.4436166021644921]",[],[],0.4995187841063174,0.21132489761359202,0.0,False,-0.023013626327411947,0.0030519240494180666,-0.05638339783550783,0.5119089002444931,0.7686785315736843,0.4436166021644921,0.6968810663629701
150,128,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[401, 327, 106, 84, 59, 84, 106, 327, 401]",hourglass,8,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.00022804422768927732,0.001,0.8,128,True,xavier_uniform,exponential,{'gamma': 0.9},14125,"[0.6834661981321846, 0.6781292222328009, 0.672190221505259, 0.6699818492073863]","[0.5593858632676709, 0.5678881807647741, 0.5818945538818077, 0.5847262456546929]","[0.6808858718472266, 0.6749641374169666, 0.6698299027484349, 0.6684278562799317]","[0.5603578132604111, 0.5760816667052907, 0.5846562072721374, 0.5873328543950314]",[],[],0.0,0.0,0.0,False,,,,0.5847262456546929,0.6699818492073863,0.5873328543950314,0.6684278562799317
151,64,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[494, 490, 463, 458, 440, 415, 386, 357, 350, 314, 304, 297, 238, 234, 219, 200, 185, 142, 79, 26, 26, 79, 142, 185, 200, 219, 234, 238, 297, 304, 314, 350, 357, 386, 415, 440, 458, 463, 490, 494]",hourglass,39,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0001617626962416053,1e-06,,64,True,kaiming_normal,cosine,{'T_max': 10},14127,"[0.6855656750923236, 0.6870232408182093, 0.687621261761335, 0.6858994005867394]","[0.5622247972190034, 0.5488412514484357, 0.5475304171494786, 0.5498153244495945]","[0.6792592623966384, 0.6888983622906435, 0.6877647405239702, 0.6844240835233955]","[0.5700679010915158, 0.5563718106185257, 0.5322703992954972, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5498153244495945,0.6858994005867394,0.5563833978355078,0.6844240835233955
152,32,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[284, 414, 343, 8, 128, 413, 399, 142, 12, 402, 449, 480, 306]",irregular,13,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.0017786103091322254,0.01,,32,True,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.1}",14129,"[0.7165707464842503, 0.7143144413742516, 0.7118560149661359, 0.7137485035255914]","[0.5217555040556199, 0.5187427578215528, 0.5207922943221321, 0.5218786210892237]","[0.6983737915568533, 0.6876240317571376, 0.6963088414044191, 0.7107277071389513]","[0.4436166021644921, 0.5563833978355078, 0.4436166021644921, 0.4779842877337721]",[],[],0.0,0.0,0.0,False,,,,0.5218786210892237,0.7137485035255914,0.4779842877337721,0.7107277071389513
153,512,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[8, 27, 41, 46, 97, 101, 109, 123, 127, 148, 151, 192, 236, 238, 250, 257, 278, 292, 300, 314, 315, 327, 329, 353, 383, 399, 405, 430, 450, 499]",triangular,30,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.07378234893245027,1e-06,,512,True,xavier_normal,step,"{'step_size': 20, 'gamma': 0.9}",14131,"[2.0132807687903732e+16, 8.008037468105006e+26, 1.289234517530961e+27, 8.249256695682409e+26]","[0.4947856315179606, 0.5079084588644264, 0.5103201042873696, 0.5088571842410197]","[866421164688980.9, 5314758812130882.0, 5384006202118011.0, 5379623088832257.0]","[0.4436166021644921, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5088571842410197,8.249256695682409e+26,0.5563833978355078,5379623088832257.0
154,512,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[453, 262, 469, 475, 321, 479, 249, 259, 132, 259, 455, 480, 329, 114, 173, 273, 411, 224, 410, 260, 69, 394]",irregular,22,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.sgd.SGD'>,0.019538626620893246,0.001,0.8,512,True,kaiming_uniform,none,{},14133,"[nan, nan, nan, nan]","[0.5529258400926998, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[nan, nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,,0.5563833978355078,
155,256,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[20, 27, 78, 114, 122, 161, 163, 164, 171, 192, 196, 228, 236, 246, 281, 284, 285, 299, 307, 320, 325, 327, 329, 334, 342, 364, 377, 379, 437, 448, 457, 467, 476]",inv_pyramid,33,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.05310404041319733,1e-05,,256,True,xavier_uniform,none,{},14135,"[21.30376738021161, 10.901909955710966, 9.32876792943077, 11.796559936063728]","[0.5002027809965237, 0.5067786790266512, 0.5079012166859791, 0.5049862398609501]","[11.14617103608839, 10.888370925610882, 13.452144231573268, 7.196346185682038]","[0.5147968760863016, 0.4807188709415772, 0.5300340664179277, 0.49482051400894533]",[],[],0.0,0.0,0.0,False,,,,0.5049862398609501,11.796559936063728,0.49482051400894533,7.196346185682038
156,128,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[465, 442, 425, 375, 338, 326, 293, 278, 251, 232, 218, 209, 70, 64, 48, 40, 3, 40, 48, 64, 70, 209, 218, 232, 251, 278, 293, 326, 338, 375, 425, 442, 465]",hourglass,32,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.0005565723993809369,0.01,,128,True,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.9}",14137,"[0.6963376508388983, 0.6872608095994553, 0.6872024471624425, 0.6871583500715147]","[0.5396292004634994, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6867818623295676, 0.6871812618518328, 0.6868072266537346, 0.6868013049652202]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.6871583500715147,0.5563833978355078,0.6868013049652202
157,1024,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[492, 488, 481, 474, 464, 452, 449, 446, 446, 412, 402, 373, 368, 344, 294, 271, 267, 251, 242, 240, 206, 151, 143, 141, 109, 106, 92, 58, 55, 49, 41, 39, 32, 25]",triangular,34,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.0003386458031428637,0.001,,1024,False,xavier_normal,none,{},14139,"[0.6880585827390951, 0.6873612532886404, 0.6872832992814507, 0.6872205423452349]","[0.5547798377752028, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6871955944683397, 0.6868085475642696, 0.6867882887009455, 0.686784092498592]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.6872205423452349,0.5563833978355078,0.686784092498592
158,32,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[142, 89, 81, 42]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.08537935436707764,0.0,,32,False,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.5}",14141,"[374.3585748748459, 69.49479953344839, 40.658864611919064, 155.9895363770244]","[0.5148899188876014, 0.5057213209733488, 0.5049608922363847, 0.5091613557358053]","[0.6968297559177196, 2.371523868973812, 4.794167607952934, 4.853066515821435]","[0.5561516534958634, 0.4436166021644921, 0.5563486361845612, 0.5563718106185257]",[],[],0.0,0.0,0.0,False,,,,0.5091613557358053,155.9895363770244,0.5563718106185257,4.853066515821435
159,128,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[473, 338, 292, 273, 240, 144, 110, 108, 93, 87, 65, 24, 24, 65, 87, 93, 108, 110, 144, 240, 273, 292, 338, 473]",hourglass,23,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.06499006240767687,1e-06,,128,False,kaiming_uniform,none,{},14143,"[14.201992181554731, 9.365931865762864, 8.181359752056082, 7.388637147883551]","[0.5081981460023175, 0.5055619930475087, 0.5047653534183082, 0.5080207126303592]","[10.744073167598327, 2.8321892663818176, 8.228168570935383, 14.352917817643927]","[0.5069523301893352, 0.5563833978355078, 0.5081921624064332, 0.5127459386804477]",[],[],0.0,0.0,0.0,False,,,,0.5080207126303592,7.388637147883551,0.5127459386804477,14.352917817643927
160,512,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",constant,16,<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.004403970354576972,1e-06,,512,False,xavier_uniform,none,{},14145,"[1.1312575678145762, 0.7442367853737099, 0.6993697888052753, 0.6907091279985731]","[0.5108632676709154, 0.5149623406720741, 0.5280272305909618, 0.5456184820393974]","[0.7326505063779135, 0.6897386651636289, 0.6868061813492423, 0.6877101718728831]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5456184820393974,0.6907091279985731,0.5563833978355078,0.6877101718728831
161,512,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[240, 492, 473, 468, 455, 443, 413, 408, 363, 344, 271, 269, 261, 242, 233, 200, 197, 197, 181, 173, 126, 65, 37, 31, 14, 31, 37, 65, 126, 173, 181, 197, 197, 200, 233, 242, 261, 269, 271, 344, 363, 408, 413, 443, 455, 468, 473, 492, 497]",mutated,3,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.09539319832411916,1e-05,0.95,512,True,xavier_uniform,cosine,{'T_max': 10},1243000,"[0.6880734348214239, 0.6875394322919127, 0.6877070341850625, 0.6876542572212662]","[0.5539397450753186, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6868941054645633, 0.6869313757844089, 0.6875787430344301, 0.6868374193823326]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.6876542572212662,0.5563833978355078,0.6868374193823326
162,512,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[23, 23, 42, 47, 48, 51, 68, 123, 146, 240, 246, 278, 309, 326, 334, 349, 383, 411, 414, 71, 51, 40, 17, 40, 51, 71, 84, 103, 113, 119, 200, 247, 325, 343, 345, 351, 365, 372, 379, 416, 432, 450, 471, 482, 497, 256]",mutated,44,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.0005915410564630638,0.001,0.99,512,False,xavier_normal,step,"{'gamma': 0.95, 'step_size': 30}",14132,"[0.6922713100288586, 0.6884941808870743, 0.6873016902911429, 0.687216633178406]","[0.5078505214368482, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6874170181417031, 0.6869933459245521, 0.6868637408699896, 0.6867986055437774]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.687216633178406,0.5563833978355078,0.6867986055437774
163,256,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[24, 46, 109, 246, 247, 258, 355, 401, 418, 440, 480]",mutated,31,<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0059294915983117745,0.0,,256,True,xavier_normal,cosine,{'T_max': 100},1779750,"[277.515097503093, 0.6874869339435705, 0.6886875202454117, 0.6918911573093984]","[0.5422943221320974, 0.5545770567786791, 0.5547725955967555, 0.554077346465817]","[0.6868193685650695, 0.6870099729448588, 0.6873483799517256, 0.686781554967348]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.554077346465817,0.6918911573093984,0.5563833978355078,0.686781554967348
164,1024,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[498, 485, 476, 467, 411, 408, 381, 346, 437, 364, 314, 14, 135]",mutated,37,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.adam.Adam'>,0.00019192397748865112,0.001,,1024,True,kaiming_uniform,exponential,"{'gamma': 0.95, 'T_max': 50}",932250,"[0.7065318891513113, 0.6619847894543707, 0.6535829250395367, 0.6439174968011133]","[0.56558516801854, 0.5992468134414832, 0.6101028389339513, 0.6249927578215527]","[0.6662584259936531, 0.6549305793048416, 0.6482001223480386, 0.6393332156708794]","[0.5915042525086325, 0.6076800074158188, 0.6181548515677504, 0.6312831684086117]",[],[],0.0,0.0,0.0,False,,,,0.6249927578215527,0.6439174968011133,0.6312831684086117,0.6393332156708794
165,64,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[284, 414, 343, 390, 407, 371, 389, 170]",mutated,8,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adam.Adam'>,0.0017786103091322254,0.01,,64,True,xavier_uniform,step,"{'gamma': 0.1, 'step_size': 30}",1384250,"[0.6889323865414219, 0.6872752521294984, 0.6871929103225849, 0.6872133964735276]","[0.5555619930475086, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6870976762615132, 0.6868320528536704, 0.6868533023273773, 0.6867814985604218]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.6872133964735276,0.5563833978355078,0.6867814985604218
166,128,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[496, 479, 448, 410, 389, 383, 358, 339, 338, 307, 234, 221, 219, 218, 196, 195, 164, 122, 113, 105, 95, 37, 14, 6, 6, 14, 37, 95, 105, 113, 122, 164, 330, 358, 361, 374, 378, 383, 395, 415, 428, 432, 450, 462, 472, 477]",mutated,46,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.sgd.SGD'>,0.004386725430970404,0.0,0.9,128,True,xavier_normal,cosine,{'T_max': 100},1285375,"[0.6987084692074277, 0.695948257051227, 0.6953057160935562, 0.6940420775258803]","[0.5326477404403245, 0.5324159907300116, 0.53279258400927, 0.5362833140208575]","[0.6914612105518683, 0.6870964772786738, 0.6867975062634538, 0.6898123845380333]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5362833140208575,0.6940420775258803,0.5563833978355078,0.6898123845380333
167,32,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[270, 176, 187, 280, 301, 433, 180, 9, 235, 232, 320, 28, 107, 275, 474, 41]",mutated,13,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.00019192397748865112,0.01,,32,True,xavier_uniform,cosine,"{'gamma': 0.99, 'T_max': 50}",1596125,"[0.7177301714760127, 0.694436900516236, 0.6901799450882065, 0.6886842232728474]","[0.4527230590961761, 0.5104432213209733, 0.5419901506373117, 0.5493699304750869]","[0.7012059229906153, 0.6872815583600956, 0.6861324142847262, 0.6859750665161569]","[0.4436166021644921, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5493699304750869,0.6886842232728474,0.5563833978355078,0.6859750665161569
168,2048,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[496, 470, 453, 443, 433, 428, 369, 357, 305, 291, 245, 231, 224, 204, 195, 172, 123, 98, 81, 70, 56, 43, 36, 64]",mutated,48,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adam.Adam'>,0.01946348529944588,1e-06,,2048,True,kaiming_normal,step,"{'gamma': 0.95, 'step_size': 10}",1666750,"[24.415996538598183, 0.6973581372655557, 0.6946583792204652, 0.6918386966439001]","[0.5278968713789107, 0.5398174971031287, 0.5489136732329084, 0.553606604866744]","[0.690060985078403, 0.6874366737896122, 0.6869567796898393, 0.6870458860742222]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.553606604866744,0.6918386966439001,0.5563833978355078,0.6870458860742222
169,32,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[13, 22, 450, 450, 450, 450, 450, 450, 675, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450]",mutated,28,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.00023919188991762387,0.01,,32,False,xavier_uniform,cosine,{'T_max': 50},663875,"[0.6874116661236432, 0.687237547211962, 0.6871957574769215, 0.6871564178795555]","[0.5547219003476246, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373]","[0.6869387627628675, 0.6869592429331779, 0.6869157274455445, 0.686797032973484]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547544901506373,0.6871564178795555,0.5563833978355078,0.686797032973484
170,64,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[500, 498, 491, 455, 454, 437, 420, 410, 376, 365, 320, 302, 289, 276, 275, 264, 192, 178, 74, 30, 22, 12, 253, 260, 265, 311, 321, 346, 352, 370, 376, 408, 409, 411, 418, 437, 448, 467, 469, 491, 498]",mutated,41,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.015337440291575088,0.01,,64,False,xavier_uniform,cosine,"{'T_max': 50, 'gamma': 0.5, 'step_size': 30}",1454875,"[0.6793752204639749, 0.6698981509009767, 0.6726044596277548, 0.683371237573038]","[0.5676419466975666, 0.5851245654692931, 0.5783531286210892, 0.5589332271147162]","[0.6697095872844728, 0.6699861764800095, 0.6739855978138679, 0.6868447191494066]","[0.5856990568005377, 0.5856063590646798, 0.5696855229311024, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5589332271147162,0.683371237573038,0.5563833978355078,0.6868447191494066
171,2048,"[34520, 69040, 138080, 276160, 552320]",4,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085]","[271, 443, 356, 328, 157, 315, 293, 430, 485, 158, 72, 32, 171]",mutated,13,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.04201860993005906,1e-06,,2048,False,xavier_normal,step,"{'gamma': 0.9, 'step_size': 5}",1765625,"[0.6857402490574958, 0.6792336116384107, 0.6749536356948066, 0.6730374298808472]","[0.5529258400926998, 0.5664687137891078, 0.5785776361529548, 0.5808842699884125]","[0.6777570871667998, 0.6705898401101869, 0.6694919521202343, 0.6686662452342085]","[0.5596741674584599, 0.5850733470834975, 0.5871706333572803, 0.5852355681212487]",[],[],0.0,0.0,0.0,False,,,,0.5808842699884125,0.6730374298808472,0.5852355681212487,0.6686662452342085
172,128,"[34520, 69040, 138080, 276160]",3,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033]","[401, 327, 106, 84, 59, 84, 106, 327, 401]",hourglass,8,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.00022804422768927732,0.001,0.8,128,True,xavier_uniform,exponential,{'gamma': 0.9},14125,"[0.6834661981321846, 0.6781292222328009, 0.672190221505259]","[0.5593858632676709, 0.5678881807647741, 0.5818945538818077]","[0.6808858718472266, 0.6749641374169666, 0.6698299027484349]","[0.5603578132604111, 0.5760816667052907, 0.5846562072721374]",[],[],0.0,0.0,0.0,False,,,,0.5818945538818077,0.672190221505259,0.5846562072721374,0.6698299027484349
173,128,"[34520, 69040, 138080, 276160]",3,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033]","[500, 498, 491, 455, 454, 437, 420, 410, 376, 365, 320, 302, 289, 276, 275, 264, 192, 178, 74, 30, 22, 12, 11, 3, 11, 12, 22, 30, 74, 178, 192, 264, 275, 276, 289, 302, 320, 365, 376, 410, 420, 437, 454, 455, 491, 498, 500]",hourglass,46,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.015337440291575088,0.01,,128,False,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.5}",14128,"[nan, nan, nan]","[0.5223348783314021, 0.5547508690614137, 0.5547508690614137]","[nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5547508690614137,,0.5563833978355078,
174,512,"[34520, 69040, 138080, 276160]",3,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033]","[8, 27, 41, 46, 97, 101, 109, 123, 127, 148, 151, 192, 236, 238, 250, 257, 278, 292, 300, 314, 315, 327, 329, 353, 383, 399, 405, 430, 450, 499]",triangular,30,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.07378234893245027,1e-06,,512,True,xavier_normal,step,"{'step_size': 20, 'gamma': 0.9}",14131,"[2.0132807687903732e+16, 8.008037468105006e+26, 1.289234517530961e+27]","[0.4947856315179606, 0.5079084588644264, 0.5103201042873696]","[866421164688980.9, 5314758812130882.0, 5384006202118011.0]","[0.4436166021644921, 0.5563833978355078, 0.5563833978355078]",[],[],0.0,0.0,0.0,False,,,,0.5103201042873696,1.289234517530961e+27,0.5563833978355078,5384006202118011.0
